name,state_id,zips
Cylinder,16,50528
High Amana,16,52203
Graf,16,52039
Nemaha,16,50567
Chatsworth,16,51011
Douds,16,52551
Struble,16,51031
Hartwick,16,52232
Redding,16,50860
Watkins,16,52354
Spragueville,16,52069 52074
Truesdale,16,50588 50592
Climbing Hill,16,51026
Popejoy,16,50227 50006
Swan,16,50252
Clio,16,50052
Ralston,16,51459 51462 51443
Kinross,16,52335 52248
Orchard,16,50460
Webster,16,52355
Colwell,16,50620 50616
Imogene,16,51645
Bevington,16,50229 50033 50240
Shannon City,16,50861
Aredale,16,50605
Balltown,16,52073
Marysville,16,50116
Plover,16,50573 50581
Dana,16,50064
Rossie,16,51357
Greenville,16,51343
Scarville,16,50473
Plano,16,52581
Bradford,16,50041 50126
Bentley,16,51559 51576
Varina,16,50540 50593
Spring Hill,16,50125
Bassett,16,50645
Turin,16,51040
Thornburg,16,50255 50136
Tennant,16,51537 51570
Kirkman,16,51447
Gibson,16,50104
Guernsey,16,52221
Valeria,16,50054
Dolliver,16,50531
Knierim,16,50563 50586 50552
Rodney,16,51051
Dougherty,16,50433
Gray,16,50025 50110
Randalia,16,52164
Northboro,16,51647
Osterdock,16,52052 52035
Thayer,16,50254
Curlew,16,50527
California Junction,16,51555
Weston,16,51576
Jackson Junction,16,52171
Sandyville,16,50001
Rinard,16,51453
Beaver,16,50212
Hayesville,16,52591
River Sioux,16,51545
Vining,16,52348
Coppock,16,52654
Gillett Grove,16,51341 51333
Cotter,16,52738
Pleasanton,16,50065
Udell,16,52593
Anderson,16,51652
Owasa,16,50126
Millerton,16,50165
Hardy,16,50545
Little Cedar,16,50454
Buck Grove,16,51528
Rodman,16,50597
Benton,16,50835
Toeterville,16,50472
Conway,16,50833
Ellston,16,50074
Clayton,16,52049
Aspinwall,16,51455 51432
Coburg,16,51566
Leando,16,52551
Ottosen,16,50570
Jolley,16,50551
Blanchard,16,51630
Elkport,16,52044 52042 52048
Frytown,16,52247
Berkley,16,50220
Yetter,16,51433
Galt,16,50101 50470
East Amana,16,52203
Carbon,16,50839
Portland,16,50458 50401
Miller,16,50438
Hutchins,16,50423
Maloy,16,50835 50836
Corley,16,51537
Bankston,16,52045
Delphos,16,50860
Mount Sterling,16,52573
Kent,16,50851
St. Benedict,16,50483 50511
Pioneer,16,50541
Durango,16,52039
Hepburn,16,51632
Irvington,16,50560
Burchinal,16,50469
Beaconsfield,16,50074
Le Roy,16,50264 50103
Bartlett,16,51654
Meyer,16,50455
Jacksonville,16,51537
Bolan,16,50448
Athelstan,16,50836
Boise,13,83703 83702 83705 83704 83709 83716 83706 83712 83713 83701 83708 83715 83717 83720 83722 83724 83725 83728 83729 83735 83756 83799
Nampa,13,83651 83686 83687
Coeur d'Alene,13,83815 83814 83816
Meridian,13,83646 83642 83680
Idaho Falls,13,83401 83402 83404 83415
Pocatello,13,83204 83201 83209 83205 83206
Caldwell,13,83607 83605
Twin Falls,13,83301 83303
Lewiston,13,83501
Post Falls,13,83854 83877
Rexburg,13,83460 83440
Eagle,13,83616
Moscow,13,83843 83844
Kuna,13,83634 83642
Ammon,13,83401 83406 83403
Mountain Home,13,83647
Burley,13,83318
Chubbuck,13,83202
Blackfoot,13,83221
Hayden,13,83835
Sandpoint,13,83864
Jerome,13,83338
Garden City,13,83714 83711
Hailey,13,83333
Star,13,83669
Emmett,13,83617
Rigby,13,83442
Rathdrum,13,83858
Middleton,13,83644 83652
Payette,13,83661
Rupert,13,83350
Preston,13,83263
Weiser,13,83672
Fruitland,13,83619
Shelley,13,83274
Buhl,13,83316
American Falls,13,83211
Ketchum,13,83340
Kimberly,13,83341
Lincoln,13,83401
St. Anthony,13,83445
Gooding,13,83330
McCall,13,83638 83635
Orofino,13,83544
Heyburn,13,83336
Grangeville,13,83530 83531
Salmon,13,83467
Hidden Springs,13,83714
Kellogg,13,83837
Filer,13,83328
Soda Springs,13,83276
Mountain Home AFB,13,83648
Fort Hall,13,83202 83203 83221
Homedale,13,83628
Wendell,13,83355
Bonners Ferry,13,83805
St. Maries,13,83861
Montpelier,13,83254
Spirit Lake,13,83869
Osburn,13,83849
Victor,13,83455
Bellevue,13,83313
Dalton Gardens,13,83815
Iona,13,83427 83401
Parma,13,83660
Malad City,13,83252
Aberdeen,13,83210
Priest River,13,83856
Wilder,13,83676
Driggs,13,83422
Pinehurst,13,83850
New Plymouth,13,83655
Shoshone,13,83352
Sun Valley,13,83354 83353 83340
Sugar City,13,83440 83448
Paul,13,83347
Marsing,13,83639
Robie Creek,13,83716
Glenns Ferry,13,83623
Hansen,13,83334
Kamiah,13,83536
Moreland,13,83221 83256
Tyhee,13,83202
Ucon,13,83454 83401
Ponderay,13,83864 83852
Riverside,13,83221
Lapwai,13,83540
Arbon Valley,13,83204
Challis,13,83226
Ashton,13,83420
Plummer,13,83851
Cascade,13,83611
Kootenai,13,83864 83840
Genesee,13,83832
Cottonwood,13,83522
Grace,13,83241
Inkom,13,83245
Troy,13,83871
Council,13,83612
Hagerman,13,83332
Greenleaf,13,83626
Arco,13,83213
Dover,13,83864 83825
Franklin,13,83237
McCammon,13,83250
Hazelton,13,83335
Potlatch,13,83855
Oakley,13,83346
Menan,13,83434
Athol,13,83801
Horseshoe Bend,13,83629
Wallace,13,83873
Moyie Springs,13,83845
Teton,13,83448 83451
Hauser,13,83854
Mullan,13,83846
Ririe,13,83442 83443
Kooskia,13,83539
Carey,13,83320
Notus,13,83607 83656
Roberts,13,83444
Downey,13,83234
Groveland,13,83221
Hayden Lake,13,83835
Smelterville,13,83868
Juliaetta,13,83535
Pierce,13,83546
Dubois,13,83423
Clark Fork,13,83811
Melba,13,83641
New Meadows,13,83654
Paris,13,83261
Lewisville,13,83431
Deary,13,83823
Mackay,13,83251
Firth,13,83236
Richfield,13,83349
Dayton,13,83286 83232
Georgetown,13,83239
Craigmont,13,83523
Garden Valley,13,83622
Weston,13,83286
Grand View,13,83624
Idaho City,13,83631
Nezperce,13,83543
Weippe,13,83553
Winchester,13,83555
Lava Hot Springs,13,83246
Eden,13,83325
Mud Lake,13,83450
Riggins,13,83549
Basalt,13,83218 83236
Fairfield,13,83327
Bancroft,13,83217
Culdesac,13,83524
Declo,13,83323
Arimo,13,83214
Dietrich,13,83324
Rockford Bay,13,83814
Cambridge,13,83610
Newdale,13,83436
Hollister,13,83301
Bliss,13,83314
Kendrick,13,83537
Clifton,13,83228
Parker,13,83445
Tetonia,13,83452
Rockland,13,83271
Albion,13,83311
Island Park,13,83433 83429
Worley,13,83876
Bovill,13,83823 83806
Castleford,13,83321
Irwin,13,83428
Yellow Pine,13,83677
Swan Valley,13,83449 83428
Sweetwater,13,83540
Stites,13,83552
Rockford,13,83221
East Hope,13,83836
Donnelly,13,83638 83615
Harrison,13,83833
Bloomington,13,83261 83223 83272
Malta,13,83342
De Smet,13,83824
Oldtown,13,83822
Blanchard,13,83804
Peck,13,83545
Onaway,13,83855
Crouch,13,83622
Wardner,13,83837
Murtaugh,13,83344
Fernan Lake Village,13,83814
Moore,13,83255
Ferdinand,13,83526
Midvale,13,83645
St. Charles,13,83272
Elk City,13,83525
Acequia,13,83350
Bennington,13,83254
Elk River,13,83827
Tensed,13,83870
Princeton,13,83857
Minidoka,13,83350 83343
Huetter,13,83814 83854
Leadore,13,83464
Hamer,13,83425
Hope,13,83836
Smiths Ferry,13,83611
White Bird,13,83554
Stanley,13,83278
Butte City,13,83213
Conkling Park,13,83876
Reubens,13,83548
Murphy,13,83650
Placerville,13,83631 83666
Oxford,13,83228
State Line,13,83854
Spencer,13,83446
Parkline,13,83861
Atomic City,13,83215
Drummond,13,83420
Clayton,13,83227
Banks,13,83602
Lowman,13,83637
Warm River,13,83420
Chicago,14,60018 60649 60641 60640 60643 60642 60645 60644 60647 60646 60616 60617 60614 60615 60612 60613 60610 60611 60618 60619 60827 60638 60639 60634 60636 60637 60630 60631 60632 60633 60605 60604 60607 60606 60601 60603 60602 60609 60608 60106 60661 60660 60659 60652 60653 60651 60656 60657 60654 60655 60623 60622 60621 60620 60626 60625 60624 60629 60628 60707 60499 60664 60666 60668 60669 60670 60673 60674 60675 60677 60678 60680 60681 60682 60684 60685 60686 60687 60688 60689 60690 60694 60695 60696 60699
Rockford,14,61114 61109 61108 61104 61107 61101 61103 61102 61105 61106 61110 61125 61126
Round Lake Beach,14,60073
Peoria,14,61625 61606 61615 61614 61605 61602 61603 61604 61601 61613 61629 61630 61634 61636 61637 61638 61639 61643 61651 61652 61653 61654 61655 61656
Aurora,14,60506 60504 60505 60502 60503 60519 60507 60568 60569 60572 60598 60599
Champaign,14,61822 61820 61821 61824 61825 61826
Springfield,14,62711 62712 62702 62703 62701 62707 62704 62705 62706 62715 62716 62719 62722 62726 62736 62739 62756 62757 62761 62762 62763 62764 62765 62766 62767 62769 62776 62777 62781 62786 62796
Naperville,14,60540 60563 60564 60565 60567
Joliet,14,60421 60586 60432 60433 60431 60436 60435 60434
Bloomington,14,61701 61705 61704 61709 61710 61791
Elgin,14,60120 60123 60124 60121 60122
Decatur,14,62522 62523 62521 62526 62535 62524 62525
Waukegan,14,60087 60085 60048 60079
Cicero,14,60804
Alton,14,62002
Kankakee,14,60901
Arlington Heights,14,60005 60004
Bolingbrook,14,60490 60440
Evanston,14,60202 60201 60204 60208
Schaumburg,14,60193 60195 60194 60173 60168 60196
Palatine,14,60074 60067 60055 60095
DeKalb,14,60115
Carbondale,14,62901 62902 62903
Skokie,14,60076 60077 60203
Des Plaines,14,60018 60016 60017 60019
Orland Park,14,60467 60462
Tinley Park,14,60487 60477
Oak Lawn,14,60453
Normal,14,61761 61790
Berwyn,14,60402
Mount Prospect,14,60056
Wheaton,14,60187 60189
Oak Park,14,60301 60302 60304 60303
Hoffman Estates,14,60010 60192 60195 60169 60120 60094 60159 60179
Downers Grove,14,60515 60516
Glenview,14,60025 60026
Danville,14,61834 61832
Elmhurst,14,60126
Quincy,14,62301 62305
Plainfield,14,60544 60586 60585
